Year,Month,Projection Cycle,Project Number,Project (English),Project (Spanish),Operation Number,Region,IDB Country,Country,Country (English),Country (Spanish),Department,Responsible Unit,Responsible Unit Name,Project Type,Project Type (English),Project Type (Spanish),Fund,Fund (English),Fund (Spanish),Lending Type,Lending Type (English),Lending Type (Spanish),Lending Instrument,Lending Instrument (English),Lending Instrument (Spanish),Modality,Modality (English),Modality (Spanish),Project Phase,Project Phase (English),Project Phase (Spanish),Project Stage,Project Stage (English),Project Stage (Spanish),Parent Operation Number,Project Category,Attribute Filter Value,Approval Year,Transaction Year,Transaction Month,Transaction Date,Recent Disbursement Request Value Date,IS Parent Child Operation,IS SubLoan Exist,IS FIN Processing,IS Agreed Projection,IS Projection,Projection Amount (USEQ),Baseline Projection Amount (USEQ),Disbursed Amount (USEQ),Available Amount (USEQ),Available Amount (Apprvd),Minimum Pending Justification Amount,DW Update Timestamp,udr_cd
2026,6,202606,PE-L1231,Project to Boost Efficiency in Public Investment Management and Public Procurement,Proyecto para la Mejora de la Eficiencia en la Gestión de la Inversión y las Contrataciones Públicas,4428/OC-PE,CAN,PE,PE,Peru,Perú,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2017,2026,11,11/30/2026 0:00,1/27/2021 14:12,Parent Operation,Y,Y,Y,Y,0,0,0,3566769.87,3566769.87,,2/28/2026,CAN/CPE
2026,6,202606,PE-L1231,Project to Boost Efficiency in Public Investment Management and Public Procurement,Proyecto para la Mejora de la Eficiencia en la Gestión de la Inversión y las Contrataciones Públicas,4428/OC-PE,CAN,PE,PE,Peru,Perú,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2017,2027,1,1/31/2027 0:00,1/27/2021 14:12,Parent Operation,Y,Y,Y,Y,0,0,0,3566769.87,3566769.87,,2/28/2026,CAN/CPE
2026,6,202606,PE-L1231,Project to Boost Efficiency in Public Investment Management and Public Procurement,Proyecto para la Mejora de la Eficiencia en la Gestión de la Inversión y las Contrataciones Públicas,4428/OC-PE,CAN,PE,PE,Peru,Perú,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2017,2027,2,2/28/2027 0:00,1/27/2021 14:12,Parent Operation,Y,Y,Y,Y,0,0,0,3566769.87,3566769.87,,2/28/2026,CAN/CPE
2026,6,202606,PE-L1231,Project to Boost Efficiency in Public Investment Management and Public Procurement,Proyecto para la Mejora de la Eficiencia en la Gestión de la Inversión y las Contrataciones Públicas,4428/OC-PE,CAN,PE,PE,Peru,Perú,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2017,2027,11,11/30/2027 0:00,1/27/2021 14:12,Parent Operation,Y,Y,Y,Y,0,0,0,3566769.87,3566769.87,,2/28/2026,CAN/CPE
2026,6,202606,PE-L1231,Project to Boost Efficiency in Public Investment Management and Public Procurement,Proyecto para la Mejora de la Eficiencia en la Gestión de la Inversión y las Contrataciones Públicas,4428/OC-PE,CAN,PE,PE,Peru,Perú,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2017,2027,12,12/31/2027 0:00,1/27/2021 14:12,Parent Operation,Y,Y,Y,Y,0,0,0,3566769.87,3566769.87,,2/28/2026,CAN/CPE
2026,6,202606,PE-L1231,Project to Boost Efficiency in Public Investment Management and Public Procurement,Proyecto para la Mejora de la Eficiencia en la Gestión de la Inversión y las Contrataciones Públicas,4428/OC-PE-2,CAN,PE,PE,Peru,Perú,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),4428/OC-PE,A,,2017,2026,6,6/30/2026 0:00,12/23/2025 0:00,Child Operation,N,N,Y,Y,0,0,0,600414.87,600414.87,1036733.21,2/28/2026,CAN/CPE
2026,6,202606,UR-L1164,Program to Develop and Strengthen Fiscal and Subnational Services Management,Programa de Desarrollo y Fortalecimiento de la Gestión Fiscal y de Servicios Subnacionales,5668/OC-UR,CSC,UR,UY,Uruguay,Uruguay,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2026,4,4/30/2026 0:00,5/18/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,78000000,78000000,3975890.62,2/28/2026,CSC/CUR
2026,6,202606,UR-L1164,Program to Develop and Strengthen Fiscal and Subnational Services Management,Programa de Desarrollo y Fortalecimiento de la Gestión Fiscal y de Servicios Subnacionales,5668/OC-UR,CSC,UR,UY,Uruguay,Uruguay,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2026,8,8/31/2026 0:00,5/18/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,78000000,78000000,3975890.62,2/28/2026,CSC/CUR
2026,6,202606,UR-L1164,Program to Develop and Strengthen Fiscal and Subnational Services Management,Programa de Desarrollo y Fortalecimiento de la Gestión Fiscal y de Servicios Subnacionales,5668/OC-UR,CSC,UR,UY,Uruguay,Uruguay,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2028,2,2/29/2028 0:00,5/18/2026 0:00,Parent Operation,N,Y,Y,Y,0,55000000,0,78000000,78000000,3975890.62,2/28/2026,CSC/CUR
2026,6,202606,UR-L1164,Program to Develop and Strengthen Fiscal and Subnational Services Management,Programa de Desarrollo y Fortalecimiento de la Gestión Fiscal y de Servicios Subnacionales,5668/OC-UR,CSC,UR,UY,Uruguay,Uruguay,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2028,5,5/31/2028 0:00,5/18/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,78000000,78000000,3975890.62,2/28/2026,CSC/CUR
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2025,11,11/30/2025 0:00,,Parent Operation,Y,Y,N,Y,0,0,0,39720830.66,39720830.66,,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2028,1,1/31/2028 0:00,,Parent Operation,Y,Y,N,Y,10527000,0,0,39720830.66,39720830.66,,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-1,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5598/OC-EC,A,,2022,2023,8,8/31/2023 0:00,9/16/2025 0:00,Child Operation,N,N,N,Y,0,0,0,23917441.57,23917441.57,4492396.05,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-1,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5598/OC-EC,A,,2022,2023,10,10/31/2023 0:00,9/16/2025 0:00,Child Operation,N,N,N,Y,0,0,0,23917441.57,23917441.57,4492396.05,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-1,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5598/OC-EC,A,,2022,2027,9,9/30/2027 0:00,9/16/2025 0:00,Child Operation,N,N,N,Y,0,0,0,23917441.57,23917441.57,4492396.05,6/16/2026,CAN/CEC
2026,6,202606,CR0134,Cadaster and Registry Regularization,Regularización de Catastro y Registro,1284/OC-CR,CID,CR,CR,Costa Rica,Costa Rica,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2000,2010,2,2/28/2010 0:00,,Parent Operation,N,Y,N,N,0,0,858519.43,0,0,,9/22/2022,CCR
2026,6,202606,HO0208,Strengthening of Fiscal Management,Fortalecimiento de la Gestión Fiscal,1546/SF-HO,CID,HO,HN,Honduras,Honduras,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,FSO,Fund for Special Operations,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2004,2009,12,12/31/2009 0:00,,Parent Operation,N,Y,N,N,0,0,830425.6,0,0,,9/22/2022,CHO
2026,6,202606,EC-L1017,Municipal Modernization & Neighborhood Improvement Phase I,Modernización Municipal y Mejoramiento de Barrios Fase I,1740/OC-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2006,2009,3,3/31/2009 0:00,,Parent Operation,N,Y,N,N,0,0,3828537.54,0,0,,9/22/2022,CEC
2026,6,202606,SU-L1015,Second Low Income Shelter Program,Segundo Programa de Viviendas para Familias de Bajos Ingresos,2259/OC-SU,CCB,SU,SR,Suriname,Suriname,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2009,2014,8,8/31/2014 0:00,,Parent Operation,N,Y,N,N,0,0,377515.01,0,0,,9/22/2022,CSU
2026,6,202606,EC-L1017,Municipal Modernization & Neighborhood Improvement Phase I,Modernización Municipal y Mejoramiento de Barrios Fase I,1740/OC-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2006,2011,12,12/31/2011 0:00,,Parent Operation,N,Y,N,N,0,0,210244.07,0,0,,9/22/2022,CEC
2026,6,202606,SU-L1015,Second Low Income Shelter Program,Segundo Programa de Viviendas para Familias de Bajos Ingresos,2259/OC-SU,CCB,SU,SR,Suriname,Suriname,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2009,2012,4,4/30/2012 0:00,,Parent Operation,N,Y,N,N,0,0,170986.74,0,0,,9/22/2022,CSU
2026,6,202606,BR-L1533,Fiscal Management Modernization Project for the State of Bahia – PROFISCO II – BA,Proyecto de Modernización de la Gestión Fiscal del Estado de Bahia ― PROFISCO II - BA,4970/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2020,2025,9,9/30/2025 0:00,3/9/2026 0:00,Parent Operation,N,Y,N,N,0,0,5000000,18300000,18300000,0,1/1/2026,CSC/CBR
2026,6,202606,BR-L1533,Fiscal Management Modernization Project for the State of Bahia – PROFISCO II – BA,Proyecto de Modernización de la Gestión Fiscal del Estado de Bahia ― PROFISCO II - BA,4970/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2020,2026,5,5/31/2026 0:00,3/9/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,18300000,18300000,0,2/28/2026,CSC/CBR
2026,6,202606,BR-L1533,Fiscal Management Modernization Project for the State of Bahia – PROFISCO II – BA,Proyecto de Modernización de la Gestión Fiscal del Estado de Bahia ― PROFISCO II - BA,4970/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2020,2027,1,1/31/2027 0:00,3/9/2026 0:00,Parent Operation,N,Y,Y,Y,0,5000000,0,18300000,18300000,0,2/28/2026,CSC/CBR
2026,6,202606,BR-L1533,Fiscal Management Modernization Project for the State of Bahia – PROFISCO II – BA,Proyecto de Modernización de la Gestión Fiscal del Estado de Bahia ― PROFISCO II - BA,4970/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2020,2027,7,7/31/2027 0:00,3/9/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,18300000,18300000,0,2/28/2026,CSC/CBR
2026,6,202606,BR-L1539,Fiscal Management Modernization Project for the State of Mato Grosso - PROFISCO II - MT,Proyecto de Modernización de la Gestión Fiscal del Estado de Mato Grosso - PROFISCO II-MT,5393/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2021,2026,5,5/31/2026 0:00,4/30/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,42116304.61,42116304.61,1492415.61,2/28/2026,CSC/CBR
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-1,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5598/OC-EC,A,,2022,2027,11,11/30/2027 0:00,9/16/2025 0:00,Child Operation,N,N,N,Y,0,0,0,23917441.57,23917441.57,4492396.05,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-1,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5598/OC-EC,A,,2022,2028,5,5/31/2028 0:00,9/16/2025 0:00,Child Operation,N,N,N,Y,0,0,0,23917441.57,23917441.57,4492396.05,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-1,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5598/OC-EC,A,,2022,2028,8,8/31/2028 0:00,9/16/2025 0:00,Child Operation,N,N,N,Y,0,0,0,23917441.57,23917441.57,4492396.05,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-2,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5598/OC-EC,A,,2022,2025,5,5/31/2025 0:00,4/10/2026 0:00,Child Operation,N,N,N,Y,0,0,0,15803389.09,15803389.09,75522.02,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-2,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5598/OC-EC,A,,2022,2026,4,4/30/2026 0:00,4/10/2026 0:00,Child Operation,N,N,N,Y,74370,0,0,15803389.09,15803389.09,75522.02,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-2,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5598/OC-EC,A,,2022,2029,1,1/31/2029 0:00,4/10/2026 0:00,Child Operation,N,N,N,Y,0,0,0,15803389.09,15803389.09,75522.02,6/16/2026,CAN/CEC
2026,6,202606,AR-L1405,Federal Fiscal Management Strengthening Program,Programa de Fortalecimiento de la Gestión Fiscal Federal,5966/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2024,2031,7,7/31/2031 0:00,5/7/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,59740000,59740000,161420.17,2/28/2026,CSC/CAR
2026,6,202606,AR-L1405,Federal Fiscal Management Strengthening Program,Programa de Fortalecimiento de la Gestión Fiscal Federal,5966/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2024,2031,9,9/30/2031 0:00,5/7/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,59740000,59740000,161420.17,2/28/2026,CSC/CAR
2026,6,202606,BR-L1525,Fiscal Management Modernization Project for the State of Amapá – PROFISCO II – AP,Proyecto de Modernización de la Gestión Fiscal del Estado de Amapá ― PROFISCO II - AP,4930/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2027,9,9/30/2027 0:00,11/3/2025 0:00,Parent Operation,N,Y,Y,Y,0,7367070,0,22655432.57,22655432.57,5155068.68,2/28/2026,CSC/CBR
