yr,mth,projection_cycle,project_number,project_engl_nm,project_spanish_nm,operation_number,country_cd,country_engl_nm,country_spanish_nm,region,project_type_cd,project_type_engl_nm,project_type_spanish_nm,responsible_unit,responsible_unit_nm,department_cd,vp_org_unit_cd,pipe_year,sector_cd,sector_engl_nm,sector_spanish_nm,lending_type_cd,lending_type_engl_nm,lending_type_spanish_nm,lending_instrument_cd,lending_instrument_engl_nm,lending_instrument_spanish_nm,modality_cd,modality_engl_nm,modality_spanish_nm,taxonomy_cd,taxonomy_engl_nm,taxonomy_spanish_nm,financial_instrument_cd,financial_instrument_engl_nm,project_status_cd,project_status_engl_nm,project_status_spanish_nm,project_execution_status,project_execution_status_engl_nm,project_execution_status_spanish_nm,project_phase_cd,project_phase_engl_nm,project_phase_spanish_nm,project_stage_cd,project_stage_engl_nm,project_stage_spanish_nm,approval_year,transaction_year,transaction_month,transaction_date,approved_crncy_cd,approved_crncy_engl_nm,approved_crncy_spanish_nm,reporting_crncy_cd,reporting_crncy_engl_nm,reporting_crncy_spanish_nm,fund_cd,fund_engl_nm,fund_spanish_nm,projection_amnt_apprvd_crncy,projection_amnt_rpt_crncy,projection_amnt_useq,baseline_projection_amnt_apprvd_crncy,baseline_projection_amnt_rpt_crncy,baseline_projection_amnt_useq,disbursed_amnt_apprvd_crncy,disbursed_amnt_rpt_crncy,disbursed_amnt_useq,disbursed_ytd_amnt_apprvd_crncy,disbursed_ytd_amnt_rpt_crncy,disbursed_ytd_amnt_useq,is_projection,is_agreed_projection,convrgnc_disb_proj_id,dw_crte_ts,dw_updt_ts,udr_cd,idb_country_cd,parnt_operation_number,fin_processing,sub_loans_exist
2020,2,202002,BR-L1550,Fiscal Management Modernization Project for the State of Sergipe - PROFISCO II – SE,Proyecto de Modernización de la Gestión Fiscal del Estado de Sergipe – PROFISCO II SE,ZZZ,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2020,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,ZZZ,Undefined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,STARTED,Started,Iniciado,9999,2022,8,8/31/2022 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48753,3/2/2020 9:47,3/2/2020 9:47,ZZZ,BR,,,
2021,3,202103,PE-L1239,Improving Tax and Customs Revenue Collection Services Through Digital Transformation,Mejoramiento de los Servicios de Recaudación Tributaria y Aduanera a través de la Transformación Digital,4725/OC-PE,PE,Peru,Perú,CAN,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2024,10,10/31/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,36428,3/15/2021 18:17,3/15/2021 18:17,CAN/CPE,PE,,,
2020,2,202002,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,AR,Argentina,Argentina,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,EFPE,Effective/Pending Eligibility,Efectivo/Pendiente Elegibilidad,2019,2023,2,2/28/2023 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,33476,3/2/2020 9:47,3/2/2020 9:47,CAR,AR,,,
2019,2,201902,BR-L1511,Fiscal Management Enhancement Project for the State of Mato Grosso do Sul – PROFISCO II-MS,Proyecto de Modernización de la Gestión Fiscal del Estado de Mato Grosso do Sul – PROFISCO II-MS,4597/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,APPLA,Approved/Pending prior Legislative Approval,Aprobado/Pendiente Aprobación Legislativa Previa,2018,2019,4,4/30/2019 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,25608,7/10/2019 20:51,7/10/2019 20:51,CBR,BR,,,
2019,2,201902,BR-L1511,Fiscal Management Enhancement Project for the State of Mato Grosso do Sul – PROFISCO II-MS,Proyecto de Modernización de la Gestión Fiscal del Estado de Mato Grosso do Sul – PROFISCO II-MS,4597/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,APPLA,Approved/Pending prior Legislative Approval,Aprobado/Pendiente Aprobación Legislativa Previa,2018,2021,9,9/30/2021 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,25637,7/10/2019 20:51,7/10/2019 20:51,CBR,BR,,,
2020,2,202002,BR-L1511,Fiscal Management Enhancement Project for the State of Mato Grosso do Sul – PROFISCO II-MS,Proyecto de Modernización de la Gestión Fiscal del Estado de Mato Grosso do Sul – PROFISCO II-MS,4597/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2024,1,1/31/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,42241,3/2/2020 9:47,3/2/2020 9:47,CBR,BR,,,
2021,3,202103,BR-L1511,Fiscal Management Enhancement Project for the State of Mato Grosso do Sul – PROFISCO II-MS,Proyecto de Modernización de la Gestión Fiscal del Estado de Mato Grosso do Sul – PROFISCO II-MS,4597/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,4,4/30/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,42256,3/15/2021 18:17,3/15/2021 18:17,CSC/CBR,BR,,,
2019,2,201902,BR-L1511,Fiscal Management Enhancement Project for the State of Mato Grosso do Sul – PROFISCO II-MS,Proyecto de Modernización de la Gestión Fiscal del Estado de Mato Grosso do Sul – PROFISCO II-MS,4597/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,APPLA,Approved/Pending prior Legislative Approval,Aprobado/Pendiente Aprobación Legislativa Previa,2018,2020,9,9/30/2020 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,25625,7/10/2019 20:51,7/10/2019 20:51,CBR,BR,,,
2021,3,202103,BR-L1540,Fiscal Management Modernization Project for the State of Alagoas - PROFISCO II – AL,Proyecto de Modernización de la Gestión Fiscal del Estado de Alagoas – PROFISCO II AL,ZZZ,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2021,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,ZZZ,Not Defined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,PODDIST,POD Distributed to QRR,POD Distributed to QRR,9999,2021,8,8/31/2021 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48692,3/15/2021 18:17,3/15/2021 18:17,ZZZ,BR,,,
2021,3,202103,BR-L1501,Fiscal Management Enhancement Project for the State of Pernambuco – PROFISCO II-PE,Proyecto de Mejora de la Gestión Fiscal del Estado de Pernambuco – PROFISCO II-PE,4554/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2022,11,11/30/2022 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,4000000,4000000,4000000,0,0,0,0,0,0,Y,Y,36504,3/15/2021 18:17,3/15/2021 18:17,CSC/CBR,BR,,,
2020,2,202002,BR-L1501,Fiscal Management Enhancement Project for the State of Pernambuco – PROFISCO II-PE,Proyecto de Mejora de la Gestión Fiscal del Estado de Pernambuco – PROFISCO II-PE,4554/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2022,2,2/28/2022 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,22409,3/2/2020 9:47,3/2/2020 9:47,CBR,BR,,,
2020,2,202002,BR-L1501,Fiscal Management Enhancement Project for the State of Pernambuco – PROFISCO II-PE,Proyecto de Mejora de la Gestión Fiscal del Estado de Pernambuco – PROFISCO II-PE,4554/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2024,11,11/30/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,43900,3/2/2020 9:47,3/2/2020 9:47,CBR,BR,,,
2020,2,202002,BR-L1501,Fiscal Management Enhancement Project for the State of Pernambuco – PROFISCO II-PE,Proyecto de Mejora de la Gestión Fiscal del Estado de Pernambuco – PROFISCO II-PE,4554/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,9,9/30/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,43910,3/2/2020 9:47,3/2/2020 9:47,CBR,BR,,,
2019,2,201902,BL-L1031,Strengthening Tax Administration,Fortalecimiento de la Administración Tributaria,ZZZ,BZ,Belize,Belice,CID,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,ZZZ,Undefined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,PPDIST,PP Distributed,PP Distributed,9999,2020,10,10/31/2020 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,34550,7/10/2019 20:51,7/10/2019 20:51,ZZZ,BL,,,
2020,2,202002,BL-L1031,Strengthening of Tax Administration,Fortalecimiento de la Administración Tributaria,4839/OC-BL,BZ,Belize,Belice,CID,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,EFPE,Effective/Pending Eligibility,Efectivo/Pendiente Elegibilidad,2019,2024,10,10/31/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,45960,3/2/2020 9:47,3/2/2020 9:47,CBL,BL,,,
2019,2,201902,BL-L1031,Strengthening Tax Administration,Fortalecimiento de la Administración Tributaria,ZZZ,BZ,Belize,Belice,CID,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,ZZZ,Undefined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,PPDIST,PP Distributed,PP Distributed,9999,2021,10,10/31/2021 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,34562,7/10/2019 20:51,7/10/2019 20:51,ZZZ,BL,,,
2019,2,201902,BL-L1031,Strengthening Tax Administration,Fortalecimiento de la Administración Tributaria,ZZZ,BZ,Belize,Belice,CID,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,ZZZ,Undefined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,PPDIST,PP Distributed,PP Distributed,9999,2022,10,10/31/2022 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,34574,7/10/2019 20:51,7/10/2019 20:51,ZZZ,BL,,,
2020,2,202002,BL-L1031,Strengthening of Tax Administration,Fortalecimiento de la Administración Tributaria,4839/OC-BL,BZ,Belize,Belice,CID,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,EFPE,Effective/Pending Eligibility,Efectivo/Pendiente Elegibilidad,2019,2020,10,10/31/2020 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,34550,3/2/2020 9:47,3/2/2020 9:47,CBL,BL,,,
2021,3,202103,BL-L1031,Strengthening of Tax Administration,Fortalecimiento de la Administración Tributaria,4839/OC-BL,BZ,Belize,Belice,CID,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2019,2021,2,2/28/2021 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,34554,3/15/2021 18:17,3/15/2021 18:17,CID/CBL,BL,,,
2024,2,202402,BR-L1592,Financial Development Program of the Federal District (PRODEFAZ/PROFISCO II),Programa de Desarrollo Hacendario del Distrito Federal (PRODEFAZ/PROFISCO II),5684/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,APPLA,Approved/Pending prior Legislative Approval,Aprobado/Pendiente Aprobación Legislativa Previa,2022,2026,5,5/31/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,193265,3/1/2024 10:05,3/1/2024 10:05,CSC/CBR,BR,,Y,N
2024,2,202402,BR-L1592,Financial Development Program of the Federal District (PRODEFAZ/PROFISCO II),Programa de Desarrollo Hacendario del Distrito Federal (PRODEFAZ/PROFISCO II),5684/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,APPLA,Approved/Pending prior Legislative Approval,Aprobado/Pendiente Aprobación Legislativa Previa,2022,2024,10,10/31/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,193246,3/1/2024 10:06,3/1/2024 10:06,CSC/CBR,BR,,Y,N
2024,2,202402,BR-L1592,Financial Development Program of the Federal District (PRODEFAZ/PROFISCO II),Programa de Desarrollo Hacendario del Distrito Federal (PRODEFAZ/PROFISCO II),5684/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,APPLA,Approved/Pending prior Legislative Approval,Aprobado/Pendiente Aprobación Legislativa Previa,2022,2024,3,3/31/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,193239,3/1/2024 10:05,3/1/2024 10:05,CSC/CBR,BR,,Y,N
2024,2,202402,BR-L1592,Financial Development Program of the Federal District (PRODEFAZ/PROFISCO II),Programa de Desarrollo Hacendario del Distrito Federal (PRODEFAZ/PROFISCO II),5684/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,APPLA,Approved/Pending prior Legislative Approval,Aprobado/Pendiente Aprobación Legislativa Previa,2022,2025,3,3/31/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,193251,3/1/2024 10:05,3/1/2024 10:05,CSC/CBR,BR,,Y,N
2024,2,202402,BR-L1592,Financial Development Program of the Federal District (PRODEFAZ/PROFISCO II),Programa de Desarrollo Hacendario del Distrito Federal (PRODEFAZ/PROFISCO II),5684/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,APPLA,Approved/Pending prior Legislative Approval,Aprobado/Pendiente Aprobación Legislativa Previa,2022,2027,12,12/31/2027 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,193284,3/1/2024 10:05,3/1/2024 10:05,CSC/CBR,BR,,Y,N
